,AgendaItemTitle,AgendaItemNumber,Order,AgendaItemDate,ProtocolId,DateOnly,ProtocolDate,LegislaturePeriod,Number,SessionTitle,AgendaItemsCount,MongoId,Id
3804,"Wohneigentumsförderung, Gebäudeeffizienzförderung","ZP 5, TOP 30",3,2022-05-20T10:35:00,74a6b063-2547-4d47-45f1-08da85a8057c,2022-05-20,2022-05-20T00:00:00,20,38,38. Sitzung,5,00000000-0000-0000-0000-000000000000,74a6b063-2547-4d47-45f1-08da85a8057c
3805,Bundeswehreinsatz in Libanon (UNIFIL),29,4,2022-05-20T11:55:00,74a6b063-2547-4d47-45f1-08da85a8057c,2022-05-20,2022-05-20T00:00:00,20,38,38. Sitzung,5,00000000-0000-0000-0000-000000000000,74a6b063-2547-4d47-45f1-08da85a8057c
3806,Krisengewinne von Energiekonzernen,31,5,2022-05-20T12:45:00,74a6b063-2547-4d47-45f1-08da85a8057c,2022-05-20,2022-05-20T00:00:00,20,38,38. Sitzung,5,00000000-0000-0000-0000-000000000000,74a6b063-2547-4d47-45f1-08da85a8057c
3807,Haushaltsgesetz 2022,I.,1,2022-05-31T10:00:00,270f032e-3de1-4561-45f0-08da85a8057c,2022-05-31,2022-05-31T00:00:00,20,39,39. Sitzung,7,00000000-0000-0000-0000-000000000000,270f032e-3de1-4561-45f0-08da85a8057c
3808,"Bundespräsident, Bundestag, Bundesrat",EPL 01-03,2,2022-05-31T10:05:00,270f032e-3de1-4561-45f0-08da85a8057c,2022-05-31,2022-05-31T00:00:00,20,39,39. Sitzung,7,00000000-0000-0000-0000-000000000000,270f032e-3de1-4561-45f0-08da85a8057c
3809,"Finanzen, Bundesrechnungshof","EPL 08, 20",3,2022-05-31T10:05:00,270f032e-3de1-4561-45f0-08da85a8057c,2022-05-31,2022-05-31T00:00:00,20,39,39. Sitzung,7,00000000-0000-0000-0000-000000000000,270f032e-3de1-4561-45f0-08da85a8057c
3810,"Wohnen, Stadtentwicklung und Bauwesen",EPL 25,4,2022-05-31T11:55:00,270f032e-3de1-4561-45f0-08da85a8057c,2022-05-31,2022-05-31T00:00:00,20,39,39. Sitzung,7,00000000-0000-0000-0000-000000000000,270f032e-3de1-4561-45f0-08da85a8057c
3811,"Familie, Senioren, Frauen und Jugend",EPL 17,5,2022-05-31T13:45:00,270f032e-3de1-4561-45f0-08da85a8057c,2022-05-31,2022-05-31T00:00:00,20,39,39. Sitzung,7,00000000-0000-0000-0000-000000000000,270f032e-3de1-4561-45f0-08da85a8057c
3812,Digitales und Verkehr,EPL 12,6,2022-05-31T15:25:00,270f032e-3de1-4561-45f0-08da85a8057c,2022-05-31,2022-05-31T00:00:00,20,39,39. Sitzung,7,00000000-0000-0000-0000-000000000000,270f032e-3de1-4561-45f0-08da85a8057c
3813,"Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",EPL 16,7,2022-05-31T17:05:00,270f032e-3de1-4561-45f0-08da85a8057c,2022-05-31,2022-05-31T00:00:00,20,39,39. Sitzung,7,00000000-0000-0000-0000-000000000000,270f032e-3de1-4561-45f0-08da85a8057c
3814,Impfprävention gegen COVID-19,1,1,2021-12-07T12:05:00,9b96cb2d-c116-4500-ed56-08da0c32b602,2021-12-07,2021-12-07T00:00:00,20,4,4. Sitzung,1,6205403f03957565211831d9,9b96cb2d-c116-4500-ed56-08da0c32b602
3815,"Bundeskanzler und Bundeskanzleramt, Unabhängiger Kontrollrat","EPL 04, 22",1,2022-06-01T09:00:00,d9e617d7-e0a5-4e08-45ef-08da85a8057c,2022-06-01,2022-06-01T00:00:00,20,40,40. Sitzung,5,00000000-0000-0000-0000-000000000000,d9e617d7-e0a5-4e08-45ef-08da85a8057c
3816,Auswärtiges Amt,EPL 05,2,2022-06-01T13:05:00,d9e617d7-e0a5-4e08-45ef-08da85a8057c,2022-06-01,2022-06-01T00:00:00,20,40,40. Sitzung,5,00000000-0000-0000-0000-000000000000,d9e617d7-e0a5-4e08-45ef-08da85a8057c
3817,Verteidigung,EPL 14,3,2022-06-01T15:00:00,d9e617d7-e0a5-4e08-45ef-08da85a8057c,2022-06-01,2022-06-01T00:00:00,20,40,40. Sitzung,5,00000000-0000-0000-0000-000000000000,d9e617d7-e0a5-4e08-45ef-08da85a8057c
3818,Wirtschaftliche Zusammenarbeit und Entwicklung,EPL 23,4,2022-06-01T16:40:00,d9e617d7-e0a5-4e08-45ef-08da85a8057c,2022-06-01,2022-06-01T00:00:00,20,40,40. Sitzung,5,00000000-0000-0000-0000-000000000000,d9e617d7-e0a5-4e08-45ef-08da85a8057c
3819,"Innen und Heimat, Datenschutzbeauftragter","EPL 06, 21",1,2022-06-02T09:05:00,be71aa71-10d2-4812-45ee-08da85a8057c,2022-06-02,2022-06-02T00:00:00,20,41,41. Sitzung,10,00000000-0000-0000-0000-000000000000,be71aa71-10d2-4812-45ee-08da85a8057c
3820,Wirtschaft und Klimaschutz,EPL 09,2,2022-06-02T10:55:00,be71aa71-10d2-4812-45ee-08da85a8057c,2022-06-02,2022-06-02T00:00:00,20,41,41. Sitzung,10,00000000-0000-0000-0000-000000000000,be71aa71-10d2-4812-45ee-08da85a8057c
3821,Überweisungen im vereinfachten Verfahren,"VII, ZP 1",3,2022-06-02T12:40:00,be71aa71-10d2-4812-45ee-08da85a8057c,2022-06-02,2022-06-02T00:00:00,20,41,41. Sitzung,10,00000000-0000-0000-0000-000000000000,be71aa71-10d2-4812-45ee-08da85a8057c
3822,Abschließende Beratungen ohne Aussprache,VIII,4,2022-06-02T12:40:00,be71aa71-10d2-4812-45ee-08da85a8057c,2022-06-02,2022-06-02T00:00:00,20,41,41. Sitzung,10,00000000-0000-0000-0000-000000000000,be71aa71-10d2-4812-45ee-08da85a8057c
3823,Wahlen zu Gremien,II,5,2022-06-02T12:45:00,be71aa71-10d2-4812-45ee-08da85a8057c,2022-06-02,2022-06-02T00:00:00,20,41,41. Sitzung,10,00000000-0000-0000-0000-000000000000,be71aa71-10d2-4812-45ee-08da85a8057c
3824,"Justiz, Bundesverfassungsgericht","EPL 07, 19",6,2022-06-02T12:50:00,be71aa71-10d2-4812-45ee-08da85a8057c,2022-06-02,2022-06-02T00:00:00,20,41,41. Sitzung,10,00000000-0000-0000-0000-000000000000,be71aa71-10d2-4812-45ee-08da85a8057c
3825,Gesundheit,EPL 15,7,2022-06-02T14:40:00,be71aa71-10d2-4812-45ee-08da85a8057c,2022-06-02,2022-06-02T00:00:00,20,41,41. Sitzung,10,00000000-0000-0000-0000-000000000000,be71aa71-10d2-4812-45ee-08da85a8057c
3826,Ernährung und Landwirtschaft,EPL 10,8,2022-06-02T16:30:00,be71aa71-10d2-4812-45ee-08da85a8057c,2022-06-02,2022-06-02T00:00:00,20,41,41. Sitzung,10,00000000-0000-0000-0000-000000000000,be71aa71-10d2-4812-45ee-08da85a8057c
3827,Bildung und Forschung,EPL 30,9,2022-06-02T18:15:00,be71aa71-10d2-4812-45ee-08da85a8057c,2022-06-02,2022-06-02T00:00:00,20,41,41. Sitzung,10,00000000-0000-0000-0000-000000000000,be71aa71-10d2-4812-45ee-08da85a8057c
3828,"Arbeit und Soziales, Mindestlohn","EPL 11, TOP III",1,2022-06-03T09:20:00,b0776e54-d127-40a7-fcaa-08da85e577c6,2022-06-03,2022-06-03T00:00:00,20,42,42. Sitzung,11,00000000-0000-0000-0000-000000000000,b0776e54-d127-40a7-fcaa-08da85e577c6
3829,Einsprüche gegen Ordnungsmaßnahmen,"ZP 5, 6",2,2022-06-03T12:25:00,b0776e54-d127-40a7-fcaa-08da85e577c6,2022-06-03,2022-06-03T00:00:00,20,42,42. Sitzung,11,00000000-0000-0000-0000-000000000000,b0776e54-d127-40a7-fcaa-08da85e577c6
3830,"Bundesschuld, Allgemeine Finanzverwaltung","EPL 32, 60",3,2022-06-03T12:25:00,b0776e54-d127-40a7-fcaa-08da85e577c6,2022-06-03,2022-06-03T00:00:00,20,42,42. Sitzung,11,00000000-0000-0000-0000-000000000000,b0776e54-d127-40a7-fcaa-08da85e577c6
3831,"Haushaltsgesetz 2022 (2. Beratung), Finanzplan 2021-2025",I,4,2022-06-03T12:25:00,b0776e54-d127-40a7-fcaa-08da85e577c6,2022-06-03,2022-06-03T00:00:00,20,42,42. Sitzung,11,00000000-0000-0000-0000-000000000000,b0776e54-d127-40a7-fcaa-08da85e577c6
3832,Beschluss gem. Art.115 II GG,IV,5,2022-06-03T12:25:00,b0776e54-d127-40a7-fcaa-08da85e577c6,2022-06-03,2022-06-03T00:00:00,20,42,42. Sitzung,11,00000000-0000-0000-0000-000000000000,b0776e54-d127-40a7-fcaa-08da85e577c6
3833,Haushaltsgesetz 2022 (3. Beratung),V,6,2022-06-03T12:35:00,b0776e54-d127-40a7-fcaa-08da85e577c6,2022-06-03,2022-06-03T00:00:00,20,42,42. Sitzung,11,00000000-0000-0000-0000-000000000000,b0776e54-d127-40a7-fcaa-08da85e577c6
3834,Gesetz zur Änderung des Grundgesetzes (Art. 87a GG),ZP 3,7,2022-06-03T14:25:00,b0776e54-d127-40a7-fcaa-08da85e577c6,2022-06-03,2022-06-03T00:00:00,20,42,42. Sitzung,11,00000000-0000-0000-0000-000000000000,b0776e54-d127-40a7-fcaa-08da85e577c6
3835,Bundeswehrsondervermögensgesetz,ZP 4,8,2022-06-03T15:15:00,b0776e54-d127-40a7-fcaa-08da85e577c6,2022-06-03,2022-06-03T00:00:00,20,42,42. Sitzung,11,00000000-0000-0000-0000-000000000000,b0776e54-d127-40a7-fcaa-08da85e577c6
3836,Rentenanpassung 2022,"VI, ZP 2",9,2022-06-03T16:35:00,b0776e54-d127-40a7-fcaa-08da85e577c6,2022-06-03,2022-06-03T00:00:00,20,42,42. Sitzung,11,00000000-0000-0000-0000-000000000000,b0776e54-d127-40a7-fcaa-08da85e577c6
3837,Ergebnis namtl. Schlussabstimmung (Sondervermögen Bundeswehr),ZP 4,10,2022-06-03T17:25:00,b0776e54-d127-40a7-fcaa-08da85e577c6,2022-06-03,2022-06-03T00:00:00,20,42,42. Sitzung,11,00000000-0000-0000-0000-000000000000,b0776e54-d127-40a7-fcaa-08da85e577c6
3838,Befragung der Bundesregierung,1,1,2022-06-22T13:05:00,a851f4da-862b-446e-fca9-08da85e577c6,2022-06-22,2022-06-22T00:00:00,20,43,43. Sitzung,6,00000000-0000-0000-0000-000000000000,a851f4da-862b-446e-fca9-08da85e577c6
3839,Fragestunde,2,2,2022-06-22T14:20:00,a851f4da-862b-446e-fca9-08da85e577c6,2022-06-22,2022-06-22T00:00:00,20,43,43. Sitzung,6,00000000-0000-0000-0000-000000000000,a851f4da-862b-446e-fca9-08da85e577c6
3840,"Regierungserklärung EU Rat, G7-Gipfel, NATO-Gipfel",3,3,2022-06-22T15:15:00,a851f4da-862b-446e-fca9-08da85e577c6,2022-06-22,2022-06-22T00:00:00,20,43,43. Sitzung,6,00000000-0000-0000-0000-000000000000,a851f4da-862b-446e-fca9-08da85e577c6
3841,EU-Perspektive für Staaten des westlichen Balkans,4,4,2022-06-22T17:30:00,a851f4da-862b-446e-fca9-08da85e577c6,2022-06-22,2022-06-22T00:00:00,20,43,43. Sitzung,6,00000000-0000-0000-0000-000000000000,a851f4da-862b-446e-fca9-08da85e577c6
3842,Bundeswehreinsatz in Kosovo (KFOR),5,5,2022-06-22T18:15:00,a851f4da-862b-446e-fca9-08da85e577c6,2022-06-22,2022-06-22T00:00:00,20,43,43. Sitzung,6,00000000-0000-0000-0000-000000000000,a851f4da-862b-446e-fca9-08da85e577c6
3843,EU-Zulassungsverbot für Fahrzeuge mit Benzin- und Dieselmotoren,ZP 1,6,2022-06-22T19:00:00,a851f4da-862b-446e-fca9-08da85e577c6,2022-06-22,2022-06-22T00:00:00,20,43,43. Sitzung,6,00000000-0000-0000-0000-000000000000,a851f4da-862b-446e-fca9-08da85e577c6
3844,"Berufsausbildungsförderungsgesetz, Bildungsbericht",26,1,2022-06-23T09:00:00,b38401f6-63d8-4ad2-fca8-08da85e577c6,2022-06-23,2022-06-23T00:00:00,20,44,44. Sitzung,23,00000000-0000-0000-0000-000000000000,b38401f6-63d8-4ad2-fca8-08da85e577c6
3845,Teuerspirale - Entlastung der Bürgerinnen und Bürger,ZP 2,2,2022-06-23T10:30:00,b38401f6-63d8-4ad2-fca8-08da85e577c6,2022-06-23,2022-06-23T00:00:00,20,44,44. Sitzung,23,00000000-0000-0000-0000-000000000000,b38401f6-63d8-4ad2-fca8-08da85e577c6
3846,Tätigkeitsbericht des Petitionsausschusses 2021,9,3,2022-06-23T11:50:00,b38401f6-63d8-4ad2-fca8-08da85e577c6,2022-06-23,2022-06-23T00:00:00,20,44,44. Sitzung,23,00000000-0000-0000-0000-000000000000,b38401f6-63d8-4ad2-fca8-08da85e577c6
3847,Mehrwertsteuer auf Grundnahrungsmittel,10,4,2022-06-23T13:15:00,b38401f6-63d8-4ad2-fca8-08da85e577c6,2022-06-23,2022-06-23T00:00:00,20,44,44. Sitzung,23,00000000-0000-0000-0000-000000000000,b38401f6-63d8-4ad2-fca8-08da85e577c6
3848,Überweisungen im vereinfachten Verfahren,"32, ZP 3",5,2022-06-23T14:45:00,b38401f6-63d8-4ad2-fca8-08da85e577c6,2022-06-23,2022-06-23T00:00:00,20,44,44. Sitzung,23,00000000-0000-0000-0000-000000000000,b38401f6-63d8-4ad2-fca8-08da85e577c6
3849,Abschließende Beratungen ohne Aussprache,33,6,2022-06-23T14:45:00,b38401f6-63d8-4ad2-fca8-08da85e577c6,2022-06-23,2022-06-23T00:00:00,20,44,44. Sitzung,23,00000000-0000-0000-0000-000000000000,b38401f6-63d8-4ad2-fca8-08da85e577c6
3850,"Wahl eines Stellvertreters der Präsidentin, PKGr","11, 12",7,2022-06-23T14:50:00,b38401f6-63d8-4ad2-fca8-08da85e577c6,2022-06-23,2022-06-23T00:00:00,20,44,44. Sitzung,23,00000000-0000-0000-0000-000000000000,b38401f6-63d8-4ad2-fca8-08da85e577c6
3851,Aktuelle Stunde - Versorgungssicherheit im Winter,ZP 4,8,2022-06-23T15:05:00,b38401f6-63d8-4ad2-fca8-08da85e577c6,2022-06-23,2022-06-23T00:00:00,20,44,44. Sitzung,23,00000000-0000-0000-0000-000000000000,b38401f6-63d8-4ad2-fca8-08da85e577c6
3852,Einsetzung des 1. Untersuchungsausschusses,13,9,2022-06-23T16:20:00,b38401f6-63d8-4ad2-fca8-08da85e577c6,2022-06-23,2022-06-23T00:00:00,20,44,44. Sitzung,23,00000000-0000-0000-0000-000000000000,b38401f6-63d8-4ad2-fca8-08da85e577c6
3853,Innovationsschub für Ostdeutschland,"ZP 5, ZP 6",10,2022-06-23T17:05:00,b38401f6-63d8-4ad2-fca8-08da85e577c6,2022-06-23,2022-06-23T00:00:00,20,44,44. Sitzung,23,00000000-0000-0000-0000-000000000000,b38401f6-63d8-4ad2-fca8-08da85e577c6
3854,Bundeswehreinsatz in Libanon (UNIFIL),15,11,2022-06-23T17:55:00,b38401f6-63d8-4ad2-fca8-08da85e577c6,2022-06-23,2022-06-23T00:00:00,20,44,44. Sitzung,23,00000000-0000-0000-0000-000000000000,b38401f6-63d8-4ad2-fca8-08da85e577c6
3855,Berufliche Bildung,14,12,2022-06-23T18:40:00,b38401f6-63d8-4ad2-fca8-08da85e577c6,2022-06-23,2022-06-23T00:00:00,20,44,44. Sitzung,23,00000000-0000-0000-0000-000000000000,b38401f6-63d8-4ad2-fca8-08da85e577c6
3856,Errichtung eines Dokumentationszentrum 2. Weltkrieg,17,13,2022-06-23T19:30:00,b38401f6-63d8-4ad2-fca8-08da85e577c6,2022-06-23,2022-06-23T00:00:00,20,44,44. Sitzung,23,00000000-0000-0000-0000-000000000000,b38401f6-63d8-4ad2-fca8-08da85e577c6
3857,Vorkaufsrecht in Milieuschutzgebieten,18,14,2022-06-23T20:15:00,b38401f6-63d8-4ad2-fca8-08da85e577c6,2022-06-23,2022-06-23T00:00:00,20,44,44. Sitzung,23,00000000-0000-0000-0000-000000000000,b38401f6-63d8-4ad2-fca8-08da85e577c6
3858,Transparente Arbeitsbedingungen in der EU,19,15,2022-06-23T21:00:00,b38401f6-63d8-4ad2-fca8-08da85e577c6,2022-06-23,2022-06-23T00:00:00,20,44,44. Sitzung,23,00000000-0000-0000-0000-000000000000,b38401f6-63d8-4ad2-fca8-08da85e577c6
3859,Verbraucherinformation,20,16,2022-06-23T21:35:00,b38401f6-63d8-4ad2-fca8-08da85e577c6,2022-06-23,2022-06-23T00:00:00,20,44,44. Sitzung,23,00000000-0000-0000-0000-000000000000,b38401f6-63d8-4ad2-fca8-08da85e577c6
3860,"Änderung Abgabenordnung, Zinsregeln im Steuerrecht",21,17,2022-06-23T22:00:00,b38401f6-63d8-4ad2-fca8-08da85e577c6,2022-06-23,2022-06-23T00:00:00,20,44,44. Sitzung,23,00000000-0000-0000-0000-000000000000,b38401f6-63d8-4ad2-fca8-08da85e577c6
3861,Genomische Techniken in der landwirtschaftlichen Produktion,22,18,2022-06-23T22:30:00,b38401f6-63d8-4ad2-fca8-08da85e577c6,2022-06-23,2022-06-23T00:00:00,20,44,44. Sitzung,23,00000000-0000-0000-0000-000000000000,b38401f6-63d8-4ad2-fca8-08da85e577c6
3862,Änderung von Verbrauchsteuergesetzen,23,19,2022-06-23T22:55:00,b38401f6-63d8-4ad2-fca8-08da85e577c6,2022-06-23,2022-06-23T00:00:00,20,44,44. Sitzung,23,00000000-0000-0000-0000-000000000000,b38401f6-63d8-4ad2-fca8-08da85e577c6
3863,EZB-Vorhaben für digitales Zentralbankgeld,24,20,2022-06-23T23:10:00,b38401f6-63d8-4ad2-fca8-08da85e577c6,2022-06-23,2022-06-23T00:00:00,20,44,44. Sitzung,23,00000000-0000-0000-0000-000000000000,b38401f6-63d8-4ad2-fca8-08da85e577c6
3864,Bekämpfung terroristischer Online-Inhalte,ZP 7,21,2022-06-23T23:25:00,b38401f6-63d8-4ad2-fca8-08da85e577c6,2022-06-23,2022-06-23T00:00:00,20,44,44. Sitzung,23,00000000-0000-0000-0000-000000000000,b38401f6-63d8-4ad2-fca8-08da85e577c6
3865,Umsetzung der Digitalisierungsrichtlinie,25,22,2022-06-23T23:25:00,b38401f6-63d8-4ad2-fca8-08da85e577c6,2022-06-23,2022-06-23T00:00:00,20,44,44. Sitzung,23,00000000-0000-0000-0000-000000000000,b38401f6-63d8-4ad2-fca8-08da85e577c6
3866,Bundeswehrbeschaffungsbeschleunigungsgesetz,ZP 8,23,2022-06-23T23:35:00,b38401f6-63d8-4ad2-fca8-08da85e577c6,2022-06-23,2022-06-23T00:00:00,20,44,44. Sitzung,23,00000000-0000-0000-0000-000000000000,b38401f6-63d8-4ad2-fca8-08da85e577c6
3867,Verbot der Werbung für den Schwangerschaftsabbruch,7,1,2022-06-24T09:05:00,265849d6-84d1-4a94-8f26-08da85d07699,2022-06-24,2022-06-24T00:00:00,20,45,45. Sitzung,10,00000000-0000-0000-0000-000000000000,265849d6-84d1-4a94-8f26-08da85d07699
3868,Einspruch gegen Ordnungsmaßnahme,ZP 16,2,2022-06-24T10:35:00,265849d6-84d1-4a94-8f26-08da85d07699,2022-06-24,2022-06-24T00:00:00,20,45,45. Sitzung,10,00000000-0000-0000-0000-000000000000,265849d6-84d1-4a94-8f26-08da85d07699
3869,Kinderschutz vor Datenschutz,ZP 9,3,2022-06-24T10:35:00,265849d6-84d1-4a94-8f26-08da85d07699,2022-06-24,2022-06-24T00:00:00,20,45,45. Sitzung,10,00000000-0000-0000-0000-000000000000,265849d6-84d1-4a94-8f26-08da85d07699
3870,Sterbehilfe,28,4,2022-06-24T11:55:00,265849d6-84d1-4a94-8f26-08da85d07699,2022-06-24,2022-06-24T00:00:00,20,45,45. Sitzung,10,00000000-0000-0000-0000-000000000000,265849d6-84d1-4a94-8f26-08da85d07699
3871,Verunglimpfung von Bundeswehrsoldaten,29,5,2022-06-24T13:00:00,265849d6-84d1-4a94-8f26-08da85d07699,2022-06-24,2022-06-24T00:00:00,20,45,45. Sitzung,10,00000000-0000-0000-0000-000000000000,265849d6-84d1-4a94-8f26-08da85d07699
3872,Bereithaltung von Ersatzkraftwerken,ZP 15,6,2022-06-24T13:50:00,265849d6-84d1-4a94-8f26-08da85d07699,2022-06-24,2022-06-24T00:00:00,20,45,45. Sitzung,10,00000000-0000-0000-0000-000000000000,265849d6-84d1-4a94-8f26-08da85d07699
3873,Fahrpersonalmangel in der Verkehrswirtschaft,31,7,2022-06-24T14:20:00,265849d6-84d1-4a94-8f26-08da85d07699,2022-06-24,2022-06-24T00:00:00,20,45,45. Sitzung,10,00000000-0000-0000-0000-000000000000,265849d6-84d1-4a94-8f26-08da85d07699
3874,Ausbau von Windenergieanlagen,ZP 10-13,8,2022-06-24T15:05:00,265849d6-84d1-4a94-8f26-08da85d07699,2022-06-24,2022-06-24T00:00:00,20,45,45. Sitzung,10,00000000-0000-0000-0000-000000000000,265849d6-84d1-4a94-8f26-08da85d07699
3875,"Energiewirtschaftsrecht, Anpassungen im Recht der Endkundenbelieferung",ZP 14,9,2022-06-24T15:50:00,265849d6-84d1-4a94-8f26-08da85d07699,2022-06-24,2022-06-24T00:00:00,20,45,45. Sitzung,10,00000000-0000-0000-0000-000000000000,265849d6-84d1-4a94-8f26-08da85d07699
3876,Bundeswehreinsatz EUFOR ALTHEA,30,10,2022-06-24T16:20:00,265849d6-84d1-4a94-8f26-08da85d07699,2022-06-24,2022-06-24T00:00:00,20,45,45. Sitzung,10,00000000-0000-0000-0000-000000000000,265849d6-84d1-4a94-8f26-08da85d07699
3877,Gesetzentwurf NATO-Beitritt Finnland und Schweden,ZP 1,1,2022-07-06T13:15:00,9ae611c4-6f1c-4b51-8f25-08da85d07699,2022-07-06,2022-07-06T00:00:00,20,46,46. Sitzung,8,00000000-0000-0000-0000-000000000000,9ae611c4-6f1c-4b51-8f25-08da85d07699
3878,Befragung der Bundesregierung (einleitend BK),1,2,2022-07-06T13:15:00,9ae611c4-6f1c-4b51-8f25-08da85d07699,2022-07-06,2022-07-06T00:00:00,20,46,46. Sitzung,8,00000000-0000-0000-0000-000000000000,9ae611c4-6f1c-4b51-8f25-08da85d07699
3879,Fragestunde,2,3,2022-07-06T14:25:00,9ae611c4-6f1c-4b51-8f25-08da85d07699,2022-07-06,2022-07-06T00:00:00,20,46,46. Sitzung,8,00000000-0000-0000-0000-000000000000,9ae611c4-6f1c-4b51-8f25-08da85d07699
3880,"Aktuelle Stunde - Konzertierte Aktion, Energiesicherheit und Bundeshaushalt",ZP 2,4,2022-07-06T15:30:00,9ae611c4-6f1c-4b51-8f25-08da85d07699,2022-07-06,2022-07-06T00:00:00,20,46,46. Sitzung,8,00000000-0000-0000-0000-000000000000,9ae611c4-6f1c-4b51-8f25-08da85d07699
3881,Forschung und Innovation 2022,3,5,2022-07-06T17:05:00,9ae611c4-6f1c-4b51-8f25-08da85d07699,2022-07-06,2022-07-06T00:00:00,20,46,46. Sitzung,8,00000000-0000-0000-0000-000000000000,9ae611c4-6f1c-4b51-8f25-08da85d07699
3882,Bevölkerungsschutz,4,6,2022-07-06T17:50:00,9ae611c4-6f1c-4b51-8f25-08da85d07699,2022-07-06,2022-07-06T00:00:00,20,46,46. Sitzung,8,00000000-0000-0000-0000-000000000000,9ae611c4-6f1c-4b51-8f25-08da85d07699
3883,Kroatien: Europäische Wirtschafts- und Währungsunion,5,7,2022-07-06T18:35:00,9ae611c4-6f1c-4b51-8f25-08da85d07699,2022-07-06,2022-07-06T00:00:00,20,46,46. Sitzung,8,00000000-0000-0000-0000-000000000000,9ae611c4-6f1c-4b51-8f25-08da85d07699
3884,Impfnebenwirkungen,ZP 3,8,2022-07-06T19:25:00,9ae611c4-6f1c-4b51-8f25-08da85d07699,2022-07-06,2022-07-06T00:00:00,20,46,46. Sitzung,8,00000000-0000-0000-0000-000000000000,9ae611c4-6f1c-4b51-8f25-08da85d07699
3885,Ausbau erneuerbarer Energien,ZP 4-10,1,2022-07-07T09:05:00,aefe6a33-eacd-443b-8f24-08da85d07699,2022-07-07,2022-07-07T00:00:00,20,47,47. Sitzung,25,00000000-0000-0000-0000-000000000000,aefe6a33-eacd-443b-8f24-08da85d07699
3886,Aufhebung der Immunität,ZP 27,2,2022-07-07T11:25:00,aefe6a33-eacd-443b-8f24-08da85d07699,2022-07-07,2022-07-07T00:00:00,20,47,47. Sitzung,25,00000000-0000-0000-0000-000000000000,aefe6a33-eacd-443b-8f24-08da85d07699
3887,Chaos an den Flughäfen - Arbeitskräftegewinnung,ZP 11,3,2022-07-07T11:25:00,aefe6a33-eacd-443b-8f24-08da85d07699,2022-07-07,2022-07-07T00:00:00,20,47,47. Sitzung,25,00000000-0000-0000-0000-000000000000,aefe6a33-eacd-443b-8f24-08da85d07699
3888,Vereinbarte Debatte - Ein Jahr nach der Flutkatastrophe,10,4,2022-07-07T12:45:00,aefe6a33-eacd-443b-8f24-08da85d07699,2022-07-07,2022-07-07T00:00:00,20,47,47. Sitzung,25,00000000-0000-0000-0000-000000000000,aefe6a33-eacd-443b-8f24-08da85d07699
3889,Inflation in Deutschland,11,5,2022-07-07T14:05:00,aefe6a33-eacd-443b-8f24-08da85d07699,2022-07-07,2022-07-07T00:00:00,20,47,47. Sitzung,25,00000000-0000-0000-0000-000000000000,aefe6a33-eacd-443b-8f24-08da85d07699
3890,Überweisungen im vereinfachten Verfahren,"32, ZP 12",6,2022-07-07T15:30:00,aefe6a33-eacd-443b-8f24-08da85d07699,2022-07-07,2022-07-07T00:00:00,20,47,47. Sitzung,25,00000000-0000-0000-0000-000000000000,aefe6a33-eacd-443b-8f24-08da85d07699
3891,Abschließende Beratungen ohne Aussprache,"33, ZP 13, ZP 26",7,2022-07-07T15:30:00,aefe6a33-eacd-443b-8f24-08da85d07699,2022-07-07,2022-07-07T00:00:00,20,47,47. Sitzung,25,00000000-0000-0000-0000-000000000000,aefe6a33-eacd-443b-8f24-08da85d07699
3892,Wahlen,"12, 13",8,2022-07-07T15:50:00,aefe6a33-eacd-443b-8f24-08da85d07699,2022-07-07,2022-07-07T00:00:00,20,47,47. Sitzung,25,00000000-0000-0000-0000-000000000000,aefe6a33-eacd-443b-8f24-08da85d07699
3893,Aktuelle Stunde - Gaskrise verhindern - Nordstream II in Betrieb nehmen,ZP 25,9,2022-07-07T15:55:00,aefe6a33-eacd-443b-8f24-08da85d07699,2022-07-07,2022-07-07T00:00:00,20,47,47. Sitzung,25,00000000-0000-0000-0000-000000000000,aefe6a33-eacd-443b-8f24-08da85d07699
3894,Stärkung des Schutzes der Bevölkerung gegen COVID-19,"14, 31, ZP 15, ZP 16",10,2022-07-07T17:05:00,aefe6a33-eacd-443b-8f24-08da85d07699,2022-07-07,2022-07-07T00:00:00,20,47,47. Sitzung,25,00000000-0000-0000-0000-000000000000,aefe6a33-eacd-443b-8f24-08da85d07699
3895,Bezahlbare Mobilität,15,11,2022-07-07T18:05:00,aefe6a33-eacd-443b-8f24-08da85d07699,2022-07-07,2022-07-07T00:00:00,20,47,47. Sitzung,25,00000000-0000-0000-0000-000000000000,aefe6a33-eacd-443b-8f24-08da85d07699
3896,Transatlantische Wirtschafts- und Handelspolitik (CETA),"ZP 17, TOP 9",12,2022-07-07T18:55:00,aefe6a33-eacd-443b-8f24-08da85d07699,2022-07-07,2022-07-07T00:00:00,20,47,47. Sitzung,25,00000000-0000-0000-0000-000000000000,aefe6a33-eacd-443b-8f24-08da85d07699
3897,Antisemitismusskandal bei der documenta,17,13,2022-07-07T19:40:00,aefe6a33-eacd-443b-8f24-08da85d07699,2022-07-07,2022-07-07T00:00:00,20,47,47. Sitzung,25,00000000-0000-0000-0000-000000000000,aefe6a33-eacd-443b-8f24-08da85d07699
